listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
25235,Large 2 Bedroom Great for Groups!,87773,2010-03-03,"New York, New York, United States",within a few hours,1,0.5,f,2,t,t,Bedford-Stuyvesant,Brooklyn,New York,40.68373,-73.92377,Entire apartment,Entire place,6,2,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Hot water"", ""Long term stays allowed"", ""Lockbox"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Carbon monoxide alarm""]",110,30,1125,92,10,9,10,10,9,9,f
26012,Sunny 2-story Brooklyn townhouse w deck and garden,109589,2010-04-16,"New York, New York, United States",within a day,1,,f,1,t,t,Gowanus,Brooklyn,New York,40.68157,-73.98989,Entire townhouse,Entire place,6,3,"[""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Children\u2019s books and toys"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Wifi"", ""Heating"", ""Paid parking off premises"", ""First aid kit"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",200,30,66,98,10,10,10,10,9,10,f
26562,The Eiffel Tower as your neighbour,107514,2010-04-12,"Paris, Ile-de-France, France",,,,t,1,t,t,Vaugirard,,Paris,48.85339,2.29097,Entire apartment,Entire place,3,2,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Elevator""]",120,3,21,99,10,10,10,10,10,10,f
26828,world cup accomodation,114410,2010-04-27,"Cape Town, Western Cape, South Africa",,,,f,1,t,f,Ward 57,,Cape Town,-33.93596,18.46945,Entire apartment,Entire place,3,3,"[""Long term stays allowed""]",6612,1,730,,,,,,,,f
27008,Cosy room in a loft - PÃ¨re Lachaise,115574,2010-04-29,"Paris, Ile-de-France, France",,,,f,2,t,f,Menilmontant,,Paris,48.8631,2.39527,Private room in apartment,Private room,2,1,"[""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Breakfast"", ""Wifi"", ""Long term stays allowed""]",50,3,730,94,9,10,10,10,10,10,f
27759,apartment next to Central park,119900,2010-05-07,"New York, New York, United States",,,1,f,1,t,t,Upper West Side,Manhattan,New York,40.77842,-73.97556,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Essentials"", ""Washer"", ""TV"", ""Host greets you"", ""Dryer"", ""Wifi"", ""Cable TV"", ""Heating"", ""Elevator"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",170,30,30,92,9,9,10,10,10,10,t
27942,Town House (1) bedroom available,120462,2010-05-08,Thailand,,,,f,1,t,f,Bangkok Yai,,Bangkok,13.73463,100.4754,Private room in house,Private room,1,1,"[""Cable TV"", ""Air conditioning"", ""Free parking on premises"", ""TV"", ""Long term stays allowed"", ""Kitchen"", ""Breakfast""]",901,1,730,,,,,,,,f
28702,Waterford-Paddaplek Self Catering,59964,2009-12-04,"Cape Town, Western Cape, South Africa",within an hour,1,1,f,3,t,t,Ward 71,,Cape Town,-34.03765,18.43083,Room in serviced apartment,Hotel room,2,1,"[""Pack \u2019n Play/travel crib"", ""Hair dryer"", ""Dryer"", ""Single level home"", ""Hot water"", ""Window guards"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""High chair"", ""First aid kit"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""BBQ grill"", ""Cable TV"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Smoke alarm"", ""Stove"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Oven"", ""Cooking basics"", ""Washer"", ""Crib"", ""Dishes and silverware""]",800,2,365,,,,,,,,f
28929,"Luminous Trastevere Apartment, WiFi, Balcony, Lift",124415,2010-05-13,"Rome, Lazio, Italy",within an hour,1,,f,1,t,t,I Centro Storico,,Rome,41.88331,12.46576,Entire apartment,Entire place,7,3,"[""Paid parking off premises"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Cooking basics"", ""Bathtub"", ""Wifi"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Crib"", ""High chair"", ""TV"", ""Patio or balcony"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Extra pillows and blankets"", ""Oven"", ""Elevator"", ""Single level home"", ""Essentials"", ""First aid kit"", ""Bed linens""]",139,6,1125,87,9,9,10,10,9,9,f
29241,"â†ª Istanbul, Your second house",125742,2010-05-16,"Istanbul, Istanbul, Turkey",,,,f,1,t,f,Beyoglu,,Istanbul,41.04844,28.95254,Private room in apartment,Private room,3,1,"[""Wifi"", ""Washer"", ""Kitchen"", ""Breakfast"", ""Shampoo"", ""TV"", ""Essentials""]",371,3,15,,,,,,,,f
29902,Villa Lauretana for families/friend,128832,2010-05-20,"Rome, Lazio, Italy",within a few hours,1,,f,1,t,t,IX Eur,,Rome,41.78628,12.53519,Entire villa,Entire place,7,2,"[""Washer"", ""Dedicated workspace"", ""Microwave"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""TV"", ""Long term stays allowed"", ""Hot water"", ""Free parking on premises"", ""Oven"", ""Shampoo"", ""Essentials""]",90,4,730,98,10,10,10,10,9,10,f
31102,Rome cheap small cozy confy room,133321,2010-05-27,"Rome, Lazio, Italy",within a day,1,,f,1,t,t,V Prenestino/Centocelle,,Rome,41.87675,12.54166,Private room in condominium,Private room,1,1,"[""Washer"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Breakfast"", ""Heating"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Extra pillows and blankets"", ""Oven"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Bed linens""]",14,3,120,97,10,10,10,10,9,10,t
31435,Stylish Flat + Sunny Balcony Paris,135024,2010-05-30,"Paris, Ile-de-France, France",,,1,f,1,t,t,Buttes-Montmartre,,Paris,48.89119,2.35516,Entire apartment,Entire place,2,1,"[""Patio or balcony"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Private entrance"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Cooking basics"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Shower gel"", ""Bed linens""]",70,3,365,93,9,9,9,10,8,9,f
31893,Nice appartment in Place d'Italie,137208,2010-06-02,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.82927,2.35672,Entire apartment,Entire place,4,2,"[""Paid parking off premises"", ""Shampoo"", ""Dedicated workspace"", ""Heating"", ""TV"", ""Iron"", ""Children\u2019s books and toys"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Wifi"", ""Crib"", ""High chair"", ""Host greets you"", ""Cable TV""]",85,6,15,96,10,10,10,10,9,10,f
32037,Huge Private  Floor at The Waverly,116599,2010-05-01,"New York, New York, United States",within a day,1,0.2,f,4,t,t,Clinton Hill,Brooklyn,New York,40.68513,-73.96648,Private room in condominium,Private room,3,1,"[""Refrigerator"", ""Shampoo"", ""Pack \u2019n Play/travel crib"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Shower gel"", ""Hot water"", ""Children\u2019s books and toys"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Lock on bedroom door"", ""Wifi"", ""Cable TV"", ""Heating"", ""BBQ grill"", ""Cooking basics"", ""Stove"", ""EV charger"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Carbon monoxide alarm""]",139,30,730,97,10,10,10,10,10,10,f
33004,flat to rent during the summer,143020,2010-06-12,FR,,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.87842,2.35029,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]",114,30,30,,,,,,,,f
33156,"Sunny, Clean Zen Home w pr.Bath",128669,2010-05-20,"New York, New York, United States",within a few hours,1,0.5,f,11,t,f,Upper West Side,Manhattan,New York,40.78849,-73.96883,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Iron"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Refrigerator"", ""Wifi"", ""Shampoo"", ""Heating"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Free street parking"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",150,120,180,100,10,10,10,10,10,10,f
33814,"2/3 rooms70m2 PARIS quiet, bright, 2 big balconies",146066,2010-06-16,"Paris, Ile-de-France, France",within a few hours,1,1,f,1,t,t,Observatoire,,Paris,48.82481,2.32332,Entire apartment,Entire place,4,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Hangers"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",150,4,730,88,9,8,10,10,10,9,f
34925,A room in galata beyoglu,150435,2010-06-23,TR,,,,f,1,f,f,Beyoglu,,Istanbul,41.02704,28.97588,Private room in apartment,Private room,1,1,"[""Dryer"", ""Kitchen"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Wifi""]",511,1,730,,,,,,,,f
35656,Nice townhouse,153315,2010-06-27,"Bangkok, Thailand",,,,f,1,t,t,Khan Na Yao,,Bangkok,13.82622,100.6694,Private room in house,Private room,2,1,"[""Cable TV"", ""Air conditioning"", ""Free parking on premises"", ""TV"", ""Long term stays allowed"", ""Kitchen""]",4496,3,730,,,,,,,,f
35797,Villa Dante,153786,2010-06-28,"Mexico City, Mexico City, Mexico",,,,f,2,t,t,Cuajimalpa de Morelos,,Mexico City,19.38399,-99.27335,Entire villa,Entire place,2,1,"[""Pocket wifi"", ""Washer"", ""Bed linens"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Indoor fireplace"", ""Free parking on premises""]",4088,1,7,,,,,,,,f
36223,da nonna maria b&b near center,155546,2010-06-30,"Rome, Lazio, Italy",,,0.83,f,2,t,t,II Parioli/Nomentano,,Rome,41.90896,12.51953,Private room in bed and breakfast,Private room,4,1,"[""Elevator"", ""Shampoo"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Air conditioning"", ""First aid kit"", ""Breakfast"", ""Heating""]",39,2,21,94,10,10,9,9,10,9,f
36458,Malls*BTS:E10>350m*WiFi*Clean*Flexible*Foods*Safe,153793,2010-06-28,"Bangkok, Bangkok, Thailand",within an hour,1,1,t,9,t,t,Phra Khanong,,Bangkok,13.69952,100.60195,Entire apartment,Entire place,3,,"[""Air conditioning"", ""Refrigerator"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Hangers"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free street parking"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""Stove"", ""Free parking on premises"", ""Fire extinguisher"", ""Building staff"", ""Shampoo"", ""Essentials"", ""Cleaning before checkout"", ""First aid kit"", ""Dryer"", ""Dedicated workspace"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Washer"", ""Breakfast""]",518,1,180,98,10,10,10,10,9,10,t
36499,Lovely Garden Cottage Close To The Beach Cape Town,156910,2010-07-02,"Cape Town, Western Cape, South Africa",within a few hours,1,1,t,5,t,t,Ward 107,,Cape Town,-33.81933,18.48403,Entire apartment,Entire place,2,1,"[""Hair dryer"", ""Single level home"", ""Hot water"", ""Breakfast"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Fire extinguisher"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Host greets you"", ""Beachfront"", ""BBQ grill"", ""Cable TV"", ""Shampoo"", ""Free parking on premises"", ""Long term stays allowed"", ""Stove"", ""Smoke alarm"", ""TV"", ""Garden or backyard"", ""Microwave"", ""Coffee maker"", ""Iron"", ""Private entrance"", ""Oven"", ""Cooking basics"", ""Dishes and silverware"", ""Free street parking""]",550,3,730,94,9,9,10,10,9,10,f
36868,Great family size apt near park !,159102,2010-07-06,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88257,2.38782,Entire apartment,Entire place,4,3,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",1800,1,28,90,9,9,10,10,9,9,f
38650,Bastille/10m2 Ã  la Roquette,153645,2010-06-27,"Paris, Ile-de-France, France",within an hour,1,1,f,1,t,t,Popincourt,,Paris,48.85371,2.37672,Entire apartment,Entire place,2,1,"[""Pour-over coffee"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Dishes and silverware"", ""Heating"", ""Laundromat nearby"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Microwave"", ""Cooking basics"", ""Mini fridge"", ""Dedicated workspace"", ""Host greets you""]",45,7,1125,95,,,,,,,f
39282,â€œWork-from-homeâ€ from OUR home.,168525,2010-07-16,"New York, New York, United States",within an hour,1,0.97,f,2,t,t,Williamsburg,Brooklyn,New York,40.71088,-73.95055,Private room in apartment,Private room,2,1,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Baking sheet"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Rice maker"", ""Iron"", ""Hangers"", ""Dedicated workspace"", ""Hot water"", ""Long term stays allowed"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Stove"", ""Freezer"", ""Luggage dropoff allowed"", ""Laundromat nearby""]",50,4,45,96,10,10,10,10,10,10,f
39651,Charming Studio close to Bastille,170325,2010-07-18,"Paris, Ile-de-France, France",,,1,t,1,t,t,Popincourt,,Paris,48.8493,2.39022,Entire apartment,Entire place,2,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Host greets you"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",59,1,1125,94,9,9,10,10,10,10,f
40143,Stylish & Design 1BR flat- Voltaire Bastille,172322,2010-07-19,"Paris, Ile-de-France, France",,,,f,2,t,t,Popincourt,,Paris,48.85672,2.37771,Entire apartment,Entire place,4,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Game console"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",139,7,365,100,10,10,10,10,10,10,f
40911,The White & Cosy Flat,177212,2010-07-22,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88787,2.31093,Entire apartment,Entire place,4,2,"[""Patio or balcony"", ""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cable TV"", ""Bed linens""]",105,14,30,90,10,9,10,10,9,9,f
41745,Charmant loft en duplex au calme da,182588,2010-07-27,"Paris, Ile-de-France, France",within a day,1,,f,2,t,t,Popincourt,,Paris,48.8693,2.37163,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",79,5,500,89,10,9,10,10,9,9,f
42507,"Calm, Renovated, Equipped, on the Canal & Metro",142478,2010-06-11,"Paris, Ile-de-France, France",within a few hours,1,0.86,f,2,t,t,Buttes-Chaumont,,Paris,48.88868,2.37544,Entire apartment,Entire place,4,1,"[""Patio or balcony"", ""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Paid parking off premises"", ""Single level home"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Cleaning before checkout"", ""Elevator""]",78,2,300,97,10,9,10,10,9,10,f
43027,Montmartre by foot ! Beautiful & cosy 70m2,187799,2010-08-01,"Paris, Ile-de-France, France",within a day,1,0.17,f,1,t,t,Buttes-Montmartre,,Paris,48.88747,2.32604,Entire apartment,Entire place,4,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Cable TV""]",150,3,7,90,9,8,10,10,9,8,f
44123,Le Marais - L'Ã®le St-Louis,152242,2010-06-25,"Paris, Ile-de-France, France",within an hour,0.9,0.64,f,77,t,t,Hotel-de-Ville,,Paris,48.85329,2.35978,Entire apartment,Entire place,6,2,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Dedicated workspace"", ""Host greets you"", ""Paid parking on premises"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Elevator""]",162,3,27,85,9,8,9,9,10,8,f
44334,Purple House on Jarvis B&B,194391,2010-08-07,"Cape Town, Western Cape, South Africa",,,1,f,5,t,t,Ward 115,,Cape Town,-33.91405,18.41575,Private room in bed and breakfast,Private room,2,1,"[""Hair dryer"", ""Dryer"", ""Air conditioning"", ""Cleaning before checkout"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Hot water"", ""Essentials"", ""Breakfast"", ""Cable TV"", ""Washer"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Free street parking"", ""Bed linens"", ""Shampoo"", ""Wifi"", ""Hangers"", ""TV"", ""Host greets you""]",1614,1,30,100,10,10,10,10,10,10,f
44545,Sunny Darlinghurst Warehouse Apartment,112237,2010-04-22,"Sydney, New South Wales, Australia",,,,t,1,t,t,Sydney,,Sydney,-33.87888,151.21439,Entire loft,Entire place,2,1,"[""Coffee maker"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Iron"", ""Essentials"", ""Cooking basics"", ""First aid kit"", ""Paid parking off premises"", ""Kitchen"", ""Elevator"", ""Refrigerator"", ""Dishwasher"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",130,3,365,97,10,10,10,10,10,10,f
